Price,Close,High,Low,Open,Volume
Ticker,002745.SZ,002745.SZ,002745.SZ,002745.SZ,002745.SZ
Date,,,,,
2022-05-18,7.973621845245361,8.02719553348633,7.884331229459186,7.937905769238576,17881873
2022-05-19,8.10755729675293,8.10755729675293,7.768254133042666,7.80397021072067,17718036
2022-05-20,8.259350776672363,8.339712163718572,8.098628002579947,8.170060157390253,18641419
2022-05-23,8.286136627197266,8.321852700315162,8.196846870171699,8.277208247571556,13812023
2022-05-24,7.893259048461914,8.384355644303357,7.857542978848261,8.312923505076048,22815689
2022-05-25,7.982550144195557,8.027195451633398,7.857544305215695,7.857544305215695,12275763
2022-05-26,7.982550144195557,8.018266219838148,7.786112153930514,7.982550144195557,15050226
2022-05-27,7.917252540588379,8.134909636549642,7.853769689414541,8.05328833367529,15829439
2022-05-30,7.971667766571045,8.06235830366622,7.899115682850528,7.935391724710787,12509712
2022-05-31,8.198392868041992,8.22559968196589,7.89004609394108,7.98980585314374,18714975
2022-06-01,8.27094554901123,8.316290818769737,8.143978966665227,8.171186647453782,17022754
2022-06-02,8.352566719055176,8.36163594582992,8.171186508005636,8.216531776990289,15492745
2022-06-06,8.53394603729248,8.561152849881296,8.29815135515213,8.343496619392809,21387727
2022-06-07,8.479533195495605,8.778810756288244,8.425118700401917,8.660913404326136,25725565
2022-06-08,8.434187889099121,8.524877560661617,8.289083722687884,8.497670745681773,16780094
2022-06-09,8.243738174438477,8.41604914997649,8.17118609369731,8.41604914997649,13990213
2022-06-10,8.397911071777344,8.42511788424408,8.18932320316176,8.216530880517471,13390794
2022-06-13,8.343497276306152,8.4341878119279,8.243738379033466,8.325359688115231,14194477
2022-06-14,8.397911071777344,8.406980297562582,8.044219050153862,8.26187527966571,20018920
2022-06-15,8.506739616394043,8.68811981681938,8.370703817408275,8.416049083736864,25449115
2022-06-16,8.615568161010742,8.697189471444673,8.488601582014732,8.506740035395188,21607102
2022-06-17,8.606498718261719,8.64277475922289,8.425118513455857,8.515809048303307,15158873
2022-06-20,8.688119888305664,8.724395928689212,8.579291767155018,8.651843847922116,14329167
2022-06-21,8.633705139160156,8.733464021039799,8.524876167251021,8.715325570758639,12110634
2022-06-22,8.388842582702637,8.642774872766864,8.379773356120937,8.624637284492515,14762167
2022-06-23,8.64277458190918,8.66091303446216,8.370703847837625,8.388842300390605,15454560
2022-06-24,8.706258773803711,8.760672404639884,8.615568235891333,8.651844278078471,14548470
2022-06-27,8.733465194702148,8.833224089988068,8.642774660886563,8.787878823080275,16238172
2022-06-28,8.95112133026123,8.960190556511442,8.660913009366615,8.815086396064133,16482771
2022-06-29,8.778810501098633,9.114364093903234,8.778810501098633,8.887638623233446,18054276
2022-06-30,8.860431671142578,8.932983751437606,8.787878725958532,8.833223992365179,11095491
2022-07-01,8.987398147583008,9.132502320578597,8.851363201621917,8.914846061085214,18241096
2022-07-04,8.76974105834961,8.87856917779964,8.669982165076,8.860431590335809,19845419
2022-07-05,8.724395751953125,8.99646648176273,8.615567633007085,8.860431549302431,19159957
2022-07-06,8.588360786437988,8.787878571293321,8.497670255220834,8.7153264922752,15059245
2022-07-07,8.733465194702148,8.887638583255226,8.543015765600643,8.561153353430342,16756540
2022-07-08,8.651844024658203,8.869500271405682,8.633706436540434,8.724396106907363,12202376
2022-07-11,8.388842582702637,8.615568057910815,8.316290499827144,8.606498831329118,16506604
2022-07-12,8.207462310791016,8.488601413494267,8.207462310791016,8.43418778421127,12206799
2022-07-13,8.2528076171875,8.316290473278634,8.198393122760065,8.207462349312813,7775694
2022-07-14,8.298151969909668,8.379773278611902,8.216531526096476,8.216531526096476,7949499
2022-07-15,7.599837303161621,7.980736134135254,7.554492039495433,7.935390870469066,33629554
2022-07-18,7.9625983238220215,8.026082044021665,7.62704472949747,7.62704472949747,24852163
2022-07-19,8.026082038879395,8.062358079732077,7.890046237015061,7.971667545155854,13324547
2022-07-20,8.289083480834961,8.524877311928869,8.0079435179493,8.071426372679694,22717380
2022-07-21,9.114363670349121,9.114363670349121,8.289083133845002,8.33442753396053,61497287
2022-07-22,9.023673057556152,9.486193199558887,8.978327792967633,9.250398515609769,72303382
2022-07-25,8.751604080200195,9.096226948954689,8.679051988345476,9.041813312508229,39764437
2022-07-26,8.778810501098633,8.851362582521842,8.624637111852055,8.824154903321364,19524902
2022-07-27,8.778810501098633,8.815086541810238,8.679050740474946,8.73346523398687,18824300
2022-07-28,8.942051887512207,9.10529449650762,8.787878504547427,8.787878504547427,41633713
2022-07-29,8.80601692199707,8.996466343446833,8.796947696002082,8.914845039269936,20447946
2022-08-01,8.942051887512207,8.987397152776376,8.669982025705183,8.806016956608694,19713656
2022-08-02,8.697188377380371,8.887637789472238,8.56115258880678,8.806016489305874,28483382
2022-08-03,8.53394603729248,8.90577564726589,8.53394603729248,8.697188642603335,26813690
2022-08-04,8.80601692199707,8.942051852365903,8.606498274552319,8.606498274552319,24554306
2022-08-05,9.141571044921875,9.150640271457661,8.833224261817563,8.932984023933102,34949392
2022-08-08,9.105295181274414,9.223192533872167,8.93298419817866,9.223192533872167,22074039
2022-08-09,9.050880432128906,9.105294925990357,8.942052309295041,9.069018885045736,15883272
2022-08-10,9.114363670349121,9.205053335469172,8.969259514245847,8.98739710131426,23639040
2022-08-11,9.585952758789062,9.631298026542432,9.078088181640647,9.08715740816913,41659228
2022-08-12,9.740126609802246,9.876162419481167,9.50433189827005,9.703850566865684,39852373
2022-08-15,10.302404403686523,10.61075116206135,9.531538372638433,9.595021223519494,58372452
2022-08-16,10.937236785888672,11.227445103627339,10.247991166370326,10.429371364956992,82048742
2022-08-17,10.755855560302734,11.327203825906238,10.737717973161939,11.027926286526641,75811163
2022-08-18,11.218376159667969,11.254652200297805,10.474716894311777,10.719579952340926,65172230
2022-08-19,10.583545684814453,11.327204997151156,10.53820041494022,11.309067408134915,48743964
2022-08-22,10.229852676391602,10.574475484881562,10.11195533152222,10.574475484881562,42806543
2022-08-23,11.25465202331543,11.25465202331543,10.202645996704176,10.275198076822951,56160679
2022-08-24,10.59261417388916,11.562998903111264,10.266128945448807,11.562998903111264,72131694
2022-08-25,10.17543888092041,10.574475309732057,10.039403086067876,10.529130044781212,42196676
2022-08-26,9.92150592803955,10.275197963380434,9.876161527132702,10.139163030881868,35215081
2022-08-29,10.066611289978027,10.066611289978027,9.53153903835495,9.749195283625308,25270697
2022-08-30,9.667573928833008,10.075679602970292,9.60409107382404,10.012196747961324,22832619
2022-08-31,9.232261657714844,9.803609960912013,9.168777936322456,9.613160526512956,27264438
2022-09-01,9.24133014678955,9.368296726434963,9.096225978559975,9.232261784942,14124476
2022-09-02,9.858023643493652,10.093818347322122,9.132501943577084,9.295744563902803,35388688
2022-09-05,9.812677383422852,9.966850761507855,9.685711682568593,9.894298685337144,17851742
2022-09-06,10.102888107299805,10.320544369297831,9.649437129026028,9.776402849413659,23433901
2022-09-07,9.957781791687012,10.166369664705405,9.885229713651656,10.003127056681357,17441148
2022-09-08,9.794539451599121,10.021264897863503,9.649435304372146,9.939643598826095,14778558
2022-09-09,9.658504486083984,9.812677871842874,9.43177902054315,9.776401831951901,12149288
2022-09-13,9.413640975952148,9.776401357247638,9.34108889969305,9.69478005523391,14901154
2022-09-14,9.150640487670898,9.359227513588209,9.032743134587133,9.232261798643435,17960343
2022-09-15,8.615568161010742,9.223192511031046,8.533946850576811,9.214123284340818,27714254
2022-09-16,8.26187515258789,8.67905001851342,8.243737566185368,8.624636394416894,21578648
2022-09-19,8.116771697998047,8.343497169254356,8.062358069234392,8.261875861219838,12049804
2022-09-20,8.134909629821777,8.289083009592716,8.071425913811462,8.189323255100355,15181852
2022-09-21,8.08956527709961,8.14397890850999,7.899115837385125,8.13491054653431,16267099
2022-09-22,7.989806175231934,8.162117156881584,7.962598495322209,8.02608221688918,14400911
2022-09-23,7.835631847381592,8.01701203403393,7.772148133386559,8.007942808479076,20316242
2022-09-26,7.835631847381592,7.971666771148607,7.681458472504866,7.781217358941414,15884780
2022-09-27,7.935390949249268,7.953529400851403,7.826562834303384,7.835632060104452,12343450
2022-09-28,7.63611364364624,7.926321958785042,7.63611364364624,7.917252732714704,13040485
2022-09-29,7.554492950439453,7.754011615695876,7.5000793193898385,7.699597119757189,9985230
2022-09-30,7.5091471672058105,7.627044512927119,7.481940353543666,7.57263088560283,9254959
2022-10-10,7.29149055480957,7.59076808443732,7.282421329090192,7.5272852341796055,12379443
2022-10-11,7.309629917144775,7.373112775313467,7.19173213032333,7.291491463445678,11240867
2022-10-12,7.572631359100342,7.590768947712865,7.191732052013093,7.309629837550759,15498185
2022-10-13,7.54542350769043,7.6361140433630545,7.463802198562877,7.48194065165302,14965199
2022-10-14,7.772149085998535,7.844701169551989,7.590768877114899,7.61797569222518,16838397
2022-10-17,7.862839698791504,7.899115740918435,7.672390261402853,7.7086663035297835,13555064
2022-10-18,7.826563358306885,7.944460706947291,7.726804462483018,7.8719086254592,14249246
2022-10-19,7.790287017822266,7.971667214563674,7.772148565703624,7.790287017822266,13613232
2022-10-20,7.835631847381592,7.9172522827084295,7.645182435174398,7.717734509835333,15406359
2022-10-21,7.781217575073242,7.880976464280703,7.735872310928405,7.871908103362917,9785240
2022-10-24,7.663320541381836,7.953529724606374,7.590768461797954,7.799356339268372,13613343
2022-10-25,7.572631359100342,7.708666300805998,7.43659555250562,7.5998381744636605,14158603
2022-10-26,7.763079643249512,7.799355679974975,7.554491783411397,7.590767820136859,14077569
2022-10-27,7.880975723266602,8.026080727864278,7.754010033465865,7.799355293347083,20004797
2022-10-28,7.518216133117676,7.9444602352172575,7.45473328180737,7.8265628935774165,19495926
2022-10-31,7.554492950439453,7.636114261902947,7.4456648234511515,7.491010092585212,15005785
2022-11-01,7.790287017822266,7.7993562438815855,7.518216290265651,7.572630781732575,21384590
2022-11-02,7.862839698791504,7.953530236553364,7.781218387783644,7.808425203156576,16303143
2022-11-03,7.944460391998291,7.962597979206753,7.7812177826771345,7.808424595934327,16369353
2022-11-04,8.044219970703125,8.116772055509653,7.908185027913154,7.944461070316418,29684237
2022-11-07,8.026082038879395,8.12584093500201,7.980736771591284,8.035150400425788,20143209
2022-11-08,7.953530788421631,8.035151240203788,7.8628402443670655,8.026082877709634,14249518
2022-11-09,8.007943153381348,8.062357644165159,7.908184262648182,7.944460301541059,15196943
2022-11-10,7.917252540588379,8.0260815210135,7.871908141115055,7.935390992288893,15208510
2022-11-11,7.953530788421631,8.08049651223107,7.935392333655067,8.035151240203788,22101246
2022-11-14,7.953530788421631,8.035151240203788,7.8809778342445025,7.9444615610383496,14079982
2022-11-15,8.225600242614746,8.225600242614746,7.917253447497218,7.944461128164585,22969610
2022-11-16,8.143978118896484,8.298151501092876,8.107702079843744,8.298151501092876,16640635
2022-11-17,8.216530799865723,8.225599160672973,8.035149745497275,8.116771046985283,14400603
2022-11-18,8.044219970703125,8.225600182719443,8.02608238194603,8.216531820785432,17055404
2022-11-21,7.998874664306641,8.035150706541334,7.890046537602566,8.007943891087582,12648293
2022-11-22,7.917252540588379,8.062357559525548,7.899114953776845,7.99887384346273,13398554
2022-11-23,7.862839698791504,7.953530236553364,7.726804757037782,7.926322556291366,13762712
2022-11-24,7.980737209320068,8.017013252162425,7.844701399994421,7.880977442836777,12477345
2022-11-25,7.835631847381592,8.01701203403393,7.817493396271882,7.971666771148607,10941262
2022-11-28,7.726805210113525,7.754012027081779,7.663321484002109,7.754012027081779,9131063
2022-11-29,7.917252540588379,7.935390992288893,7.754010799728657,7.754010799728657,12138776
2022-11-30,7.880975723266602,7.98073546798306,7.853768913293428,7.953528658009887,11365575
2022-12-01,7.980737209320068,8.062358521937641,7.917253485679133,7.953530393410572,16268540
2022-12-02,8.007943153381348,8.035149966328758,7.962597888543003,7.97166711448847,8965699
2022-12-05,8.08049488067627,8.08049488067627,8.017012031589545,8.026081257141636,13711098
2022-12-06,8.062357902526855,8.125840756401479,7.998874183763214,8.098633942582213,13365377
2022-12-07,7.989806175231934,8.053289031909848,7.962598495322209,8.035150578636697,11585284
2022-12-08,7.862839698791504,7.9988746405452265,7.844701245283506,7.980737051926295,16014492
2022-12-09,7.880975723266602,7.899114173174646,7.781216843439037,7.862838138247451,10231292
2022-12-12,8.071427345275879,8.22560075238941,7.862840303233533,7.908185575600301,23806886
2022-12-13,7.989806175231934,8.062358258546423,7.962598495322209,8.044219805273274,11386869
2022-12-14,7.908185005187988,8.13491048577913,7.899115778390966,8.017013132085049,14779114
2022-12-15,8.026082038879395,8.098634120584757,7.808424928874269,7.85377019616238,15537623
2022-12-16,7.944460391998291,8.017012470610139,7.908184352692367,8.007943244561407,10286147
2022-12-19,7.617975234985352,7.9535296823910295,7.56356160803076,7.908184416669532,19117200
2022-12-20,7.627044200897217,7.681458690884368,7.509146859999205,7.617974975084529,8111935
2022-12-21,7.56356143951416,7.663320329967615,7.50914694888292,7.645182743016527,7098782
2022-12-22,7.4547343254089355,7.636114543750823,7.418458281740558,7.581700045803705,8038698
2022-12-23,7.427525997161865,7.481940490370277,7.36404314249291,7.36404314249291,6289172
2022-12-26,7.5091471672058105,7.5091471672058105,7.418457500035658,7.418457500035658,6243767
2022-12-27,7.518216133117676,7.572630623447211,7.445664055937618,7.509146907247923,5829815
2022-12-28,7.409388542175293,7.518216665653981,7.391250089150989,7.518216665653981,6475692
2022-12-29,7.327767372131348,7.4184579091924485,7.300560556968642,7.38218186734582,8074366
2022-12-30,7.354974269866943,7.373112723438425,7.3096298657163805,7.354974269866943,6418874
2023-01-03,7.4910101890563965,7.536355458774425,7.309629975073365,7.354974379902311,13356513
2023-01-04,7.5000786781311035,7.545423078499134,7.436594960815666,7.481940226072693,7487013
2023-01-05,7.581699371337891,7.645183090776886,7.491009702679226,7.518216516787923,14770545
2023-01-06,7.799356460571289,8.13491005008784,7.545423313189286,7.563561765811868,39673239
2023-01-09,7.799356460571289,7.8991153553284175,7.681459113191578,7.799356460571289,20551539
2023-01-10,7.744942665100098,7.844701568841487,7.726805075733074,7.808425525218336,10536261
2023-01-11,7.599837303161621,7.808424305181533,7.581698851739559,7.790286718648438,15168411
2023-01-12,7.627044200897217,7.663320239258992,7.481940047450117,7.581698936722755,16990937
2023-01-13,7.627044200897217,7.690527051808079,7.5544921241736676,7.627044200897217,11387411
2023-01-16,7.744942665100098,7.781218708723249,7.590769263479431,7.627045307102581,14711405
2023-01-17,7.763079643249512,7.835631716700438,7.699595930313248,7.744941192442312,13729338
2023-01-18,7.744942665100098,7.808425525218336,7.726805075733074,7.790287935851312,9841947
2023-01-19,7.754011154174805,7.772148741815431,7.581699314699242,7.6179753548695155,13172353
2023-01-20,7.772149085998535,7.790287539331428,7.717735455777973,7.772149085998535,11597000
2023-01-30,7.862839698791504,7.9353917830453655,7.8265636566645735,7.8809772874104365,17487599
2023-01-31,7.871909141540527,7.890046730657131,7.808425417409688,7.844701460531986,12245440
2023-02-01,8.007943153381348,8.017012379326815,7.871908223755304,7.935391075595593,16113838
2023-02-02,7.971667766571045,8.06235830366622,7.971667766571045,8.05328907697889,12912687
2023-02-03,7.989806175231934,8.035150578636697,7.853770370350474,7.998874536979454,14317506
2023-02-06,7.953530788421631,8.04422046758707,7.917253878888503,7.935392333655067,10304726
2023-02-07,8.08956527709961,8.1167720928048,7.953530333684583,7.953530333684583,17924335
2023-02-08,8.116771697998047,8.243738273261632,8.080495657192598,8.116771697998047,23173932
2023-02-09,8.370704650878906,8.388843105171995,8.07142707415579,8.116772344999406,26966381
2023-02-10,8.397911071777344,8.543015224785242,8.334427356169657,8.37977262020687,25341163
2023-02-13,8.488601684570312,8.515809364969709,8.343497515329823,8.388842784439744,20807366
2023-02-14,8.524877548217773,8.697189394246381,8.45232546511806,8.488601506667917,16538154
2023-02-15,8.724395751953125,8.769741017736226,8.497670287926622,8.543015553709724,23551330
2023-02-16,8.416049003601074,8.733464999989813,8.325359336696442,8.706258186407325,35320534
2023-02-17,8.397911071777344,8.524876773214768,8.361635033525369,8.416048658458843,19312909
2023-02-20,8.488601684570312,8.497670911370111,8.3072214730197,8.397912011239542,13611397
2023-02-21,8.488601684570312,8.552085407279831,8.397912011239542,8.45232564226019,12769096
2023-02-22,8.452324867248535,8.506739358168874,8.379772789280745,8.434187280201083,9135308
2023-02-23,8.397911071777344,8.49766996074803,8.343496581954895,8.452324696710818,10434901
2023-02-24,8.425118446350098,8.497670527694567,8.379773179287545,8.406980858458496,8461384
2023-02-27,8.307221412658691,8.434187992266105,8.270945370612154,8.434187992266105,12003729
2023-02-28,8.370704650878906,8.488602009116665,8.270945746934236,8.316291017777852,13038149
2023-03-01,8.506739616394043,8.570222470320656,8.334427777323208,8.388842269895319,13371678
2023-03-02,8.416049003601074,8.561153162559695,8.406980642332918,8.561153162559695,11569300
2023-03-03,8.416049003601074,8.49767030923755,8.343496924121764,8.416049003601074,9854249
2023-03-06,8.443256378173828,8.488600777549555,8.388841888078385,8.443256378173828,10059001
2023-03-07,8.171186447143555,8.479533236075623,8.171186447143555,8.43418796742872,16645010
2023-03-08,8.334426879882812,8.361634555683688,8.125839888076307,8.1439774737213,11990666
2023-03-09,8.416049003601074,8.434187455915406,8.325359336696442,8.370703737704252,9185600
2023-03-10,8.388842582702637,8.479533118741529,8.334428088101491,8.397911809284336,9180605
2023-03-13,8.26187515258789,8.379772491315645,8.216530754137105,8.32535886721912,10692894
2023-03-14,8.2528076171875,8.316290473278634,8.089564998794243,8.316290473278634,12109571
2023-03-15,8.352566719055176,8.479533299234388,8.261876181085873,8.261876181085873,10596605
2023-03-16,8.280014038085938,8.416048970349928,8.261875585843269,8.325359303803603,9368100
2023-03-17,8.352566719055176,8.452325618910155,8.316290676845268,8.334428265505688,10151653
2023-03-20,8.361635208129883,8.416048834199602,8.316289943145788,8.352565982155266,8325202
2023-03-21,8.51580810546875,8.552084142413591,8.334427055855599,8.406979994634225,17247037
2023-03-22,8.579291343688965,8.597428930540971,8.47953245378047,8.552084530966463,14328462
2023-03-23,8.706258773803711,8.715327135683694,8.524877697978955,8.570222966935145,15037719
2023-03-24,8.80601692199707,8.82415450909805,8.651843539638262,8.73346484381516,17252400
2023-03-27,8.64277458190918,8.842293235546855,8.533946461258362,8.806017195329916,16011943
2023-03-28,8.49767017364502,8.706258047486475,8.488600947632566,8.688119595461567,11069795
2023-03-29,8.552085876464844,8.660914009365747,8.443257743563942,8.506740604867188,12120328
2023-03-30,8.524877548217773,8.588361269596811,8.42511865017793,8.524877548217773,8583126
2023-03-31,8.506739616394043,8.552084882722632,8.416049083736864,8.506739616394043,8591692
2023-04-03,8.615568161010742,8.66091342957282,8.515809262085417,8.524877623886583,10915919
2023-04-04,8.67905044555664,8.733464937219534,8.588360779303825,8.633706044874735,13963213
2023-04-06,8.95112133026123,9.00553582287348,8.606498516754366,8.633706195504999,25145092
2023-04-07,8.8241548538208,9.005535921250369,8.76067199915387,8.96925988074226,16623436
2023-04-10,8.706258773803711,8.932984253695588,8.68812032026561,8.796948446827022,15340128
2023-04-11,8.8241548538208,8.878569347027478,8.660913103978828,8.715326732296477,18042476
2023-04-12,8.860431671142578,8.923914525178471,8.760671912070151,8.824154766106046,14860916
2023-04-13,8.552085876464844,8.869501047870198,8.52487819457278,8.869501047870198,19805964
2023-04-14,8.53394603729248,8.615567339947908,8.343496619392809,8.606498114121976,18042694
2023-04-17,8.579291343688965,8.74253394980194,8.515808492373466,8.533946079225474,16551247
2023-04-18,7.899114608764648,8.416048351205282,7.735872010145946,8.416048351205282,48151853
2023-04-19,7.844701290130615,8.071426770942356,7.83563292821384,7.926322601605094,18560530
2023-04-20,7.781217575073242,7.880976464280703,7.681458685865782,7.853769651749391,16164552
2023-04-21,7.5000786781311035,7.781217765924481,7.44566418684487,7.754010952725864,19804371
2023-04-24,7.41845703125,7.509146692689309,7.35497331686463,7.500078331967648,12514369
2023-04-25,7.255215167999268,7.500079095065985,7.1735938589770285,7.500079095065985,16131402
2023-04-26,7.327767372131348,7.373112640661898,7.209870019907542,7.237077267514778,9978838
2023-04-27,7.518216133117676,7.663320287477793,7.345905166037283,7.382181204627312,17125904
2023-04-28,8.062357902526855,8.134909982637572,7.5000788492242885,7.518216436807459,30662673
2023-05-04,7.826563358306885,8.125840910667518,7.8084249054903445,8.026082014843652,16293731
2023-05-05,7.890046119689941,7.926322160003197,7.7268043707248,7.8265632653639985,12953526
2023-05-08,7.980737209320068,8.017013252162425,7.862839853860141,7.917253485679133,11035649
2023-05-09,8.026082038879395,8.243738283995484,7.8991154634504905,7.953529957174031,16941853
2023-05-10,8.071427345275879,8.171187117460594,7.998875255444704,8.026082937798243,10325364
2023-05-11,8.2528076171875,8.307221246725888,8.09863422534699,8.116771813563437,16171220
2023-05-12,8.180255889892578,8.289084018585877,8.116772166154673,8.25280797568811,11009400
2023-05-15,8.134909629821777,8.198392480943111,8.02608151437564,8.180254894146579,12431790
2023-05-16,8.035149574279785,8.134909325034489,7.953529139419957,8.098633287911582,10989068
2023-05-17,8.053289413452148,8.134910727270203,7.971668099634095,7.989806553766594,7780486
2023-05-18,8.035149574279785,8.143977685648505,7.9898051765428635,8.062357250788676,8249404
2023-05-19,8.162117004394531,8.198393045374056,8.035150428521673,8.035150428521673,9605700
2023-05-22,8.207462310791016,8.280014393094374,8.134910228487659,8.162117043129156,8909100
2023-05-23,8.2528076171875,8.461394638566398,8.189323896207318,8.261875978851199,17674528
2023-05-24,8.162117004394531,8.280014353800247,8.053288881455956,8.189323818906916,11771437
2023-05-25,8.134909629821777,8.270944557907203,8.017012288532884,8.171185668303822,8594877
2023-05-26,8.180255889892578,8.180255889892578,8.053289307305855,8.1349106200481,6240087
2023-05-29,8.161913871765137,8.336157474128767,8.116061120750127,8.180255671839273,8488527
2023-05-30,8.20776653289795,8.216937431857374,8.070206546846807,8.116060167058874,7070820
2023-05-31,8.363669395446777,8.418693921714235,8.134402139405193,8.180255765530545,11596034
2023-06-01,8.40952205657959,8.492058399217145,8.299473891257875,8.326985713942037,12808284
2023-06-02,8.354496955871582,8.528740528124064,8.345326932004356,8.41869237045224,11188446
2023-06-05,8.326985359191895,8.437033519825285,8.299473537679805,8.372838978102067,10159537
2023-06-06,8.051864624023438,8.345327264077298,8.051864624023438,8.326985466442974,10801359
2023-06-07,8.262791633605957,8.290303457835458,8.033524390994815,8.061036215224318,13417538
2023-06-08,8.134401321411133,8.336156731323085,8.051864977602376,8.281132210588884,8950456
2023-06-09,8.070206642150879,8.171083908140677,7.978499400643738,8.161913009072949,8951931
2023-06-12,8.363669395446777,8.418693921714235,8.033524861597558,8.070207587580805,18840832
2023-06-13,8.326985359191895,8.409521698313197,8.299473537679805,8.345327156589978,8015219
2023-06-14,8.336156845092773,8.400351391337878,8.317815046402687,8.32698594574773,7894560
2023-06-15,8.354496955871582,8.41869237045224,8.299473314328177,8.345326932004356,8236618
2023-06-16,8.427862167358398,8.510398502035828,8.308643989029875,8.354496730886234,13618716
2023-06-19,8.418693542480469,8.556253540074735,8.382010818149656,8.482888091413109,12144278
2023-06-20,8.391180038452148,8.473716378926277,8.345327293375457,8.44620455696325,11601700
2023-06-21,8.281132698059082,8.446205395393628,8.262791773124766,8.3911808714204,9449457
2023-06-26,8.015181541442871,8.262790550816064,8.006010643039788,8.262790550816064,11213978
2023-06-27,8.281132698059082,8.308645397338266,8.015182727122948,8.015182727122948,9412167
